0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,4003,4004,4005,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,4123,4124,4125,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,2908,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,2909,0,0,0,3030,4003,4004,4005,3030,5161,0,4685,2908,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,2909,0,0,0,
0,0,0,3030,3995,3996,3997,3030,0,0,0,3030,3999,4000,4001,4335,0,3030,0,0,0,3030,4715,4716,4717,3030,0,0,0,3030,4123,4124,4125,3030,5281,0,4805,3030,4363,4364,4365,0,0,0,0,0,0,0,3030,0,0,0,3030,4359,4360,4361,3030,0,0,0,
0,0,0,3030,4115,4116,4117,3030,0,0,0,3030,4119,4120,4121,4335,4098,3030,0,0,0,3030,4835,4836,4837,3030,0,0,0,3030,0,0,0,3030,5401,0,4924,3030,4483,4484,4485,4719,4720,4721,4724,4723,4723,4725,3030,0,0,0,3030,4479,4480,4481,3030,0,0,0,
0,0,0,3030,0,0,0,3030,0,0,0,3030,0,0,0,4335,4335,3030,0,0,0,3030,4955,4956,4957,3030,0,0,0,3030,4003,4004,4005,3030,5521,0,5044,3030,4359,4360,4361,4839,4840,4841,4964,4964,4964,4965,3030,0,0,0,3030,0,0,0,3030,0,0,0,
0,0,0,2910,3028,3028,3028,2911,0,0,0,2910,3028,3028,3028,3028,3028,2911,0,0,0,3030,0,0,0,3030,0,0,0,3030,4123,4124,4125,3030,0,0,0,3030,4479,4480,4481,4959,4960,4961,5204,5205,5206,5207,3030,0,0,0,3030,4355,4356,4357,3030,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4806,0,0,0,0,0,0,0,0,0,3030,5553,5554,5555,3030,0,0,0,2910,3028,3028,3028,2911,0,0,0,2910,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,2911,0,0,0,3030,4475,4476,4477,3030,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4806,4924,0,0,0,0,0,0,0,0,3030,5673,5674,5675,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4806,5044,0,0,0,0,0,0,0,0,2910,3028,3028,3028,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,4359,4360,4361,3030,0,0,0,
0,0,0,2908,3028,3028,3028,3028,3028,3028,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,3028,3028,3028,2909,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,4479,4480,4481,3030,0,0,0,
0,0,0,3030,4719,4720,4721,4724,4723,4723,4723,4723,4725,3030,0,0,0,3030,3995,3996,3997,0,3995,3996,3997,3030,0,0,0,2908,3028,3028,3028,2909,0,0,0,2908,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,2909,0,0,0,3030,0,0,0,3030,0,0,0,
0,0,0,3030,4839,4840,4841,4844,4844,4844,4844,4844,4845,3030,0,0,0,3030,4115,4116,4117,0,4115,4116,4117,3030,0,0,0,3030,4715,4716,4717,3030,0,0,0,3030,5193,5194,5195,3999,4000,4001,3885,4003,4004,4005,3030,0,0,0,3030,4363,4364,4365,3030,0,0,0,
0,0,0,3030,4959,4960,4961,4964,4964,4964,5205,5206,5207,3030,0,0,0,3030,0,0,0,0,0,0,0,3030,0,0,0,3030,4835,4836,4837,3030,0,0,0,3030,5313,5314,5315,4119,4120,4121,3885,4123,4124,4125,3030,0,0,0,3030,4483,4484,4485,3030,0,0,0,
0,0,0,2910,3028,3028,3028,3028,3028,3028,3028,3028,3028,2911,0,0,0,3030,3028,3028,3028,3028,3028,3028,3028,3030,0,0,0,3031,4955,4956,4957,2911,0,0,0,2910,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,2911,0,0,0,3030,0,0,0,3030,0,0,0,
0,0,0,4806,4807,0,0,0,0,0,0,0,0,0,0,0,0,3030,4355,4356,4357,0,4359,4360,4361,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,5193,5194,5195,3030,0,0,0,
