1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,3035,3035,3035,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,
1921,1095,1214,1214,1214,1214,1214,1214,1214,1097,1214,1214,1214,1214,1214,1214,1214,1214,1214,1097,1214,1214,1214,1214,1214,1214,1214,975,1921,1921,3035,3035,3035,1921,1921,1095,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1097,1214,1214,1214,1214,1214,1214,1214,975,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,1219,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,
1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,1219,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,1219,1219,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,3035,1219,3035,1921,1921,1215,1921,1921,3035,1219,3035,3035,3035,1921,1921,1215,1921,1921,3035,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,1219,1219,1219,1219,1921,1921,1215,1921,1921,1219,1219,1219,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,3035,3035,3035,1921,1337,1337,1337,1921,3035,3035,3035,3035,3035,3035,1219,1219,1219,1219,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1335,1336,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1335,1336,1457,1457,1457,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1698,1921,1214,1214,1335,1336,1214,1214,1334,1214,1214,1214,1214,1214,1097,1214,1214,1214,1093,1921,1921,3035,3035,3035,1921,1921,1215,1921,1921,1921,1921,1335,1336,1921,1215,1921,1335,1336,1921,1921,1921,1921,1921,1921,1921,1921,1335,1336,1921,1215,1921,1921,1219,1219,1219,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1335,1336,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1331,1214,1214,1214,1214,1335,1336,1214,1217,1214,1335,1336,1214,1214,1214,1214,1214,1214,1214,1214,1335,1336,1214,1456,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,1921,1921,1921,1921,1921,1211,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1921,1921,1335,1336,1921,1215,1921,1335,1336,1921,1921,1921,1921,1921,1921,1921,1921,1335,1336,1921,1215,1921,1921,3035,3035,3035,1921,1921,1215,1921,
1921,1215,1921,1921,3035,3035,3035,3035,3035,3035,3035,3035,3035,1921,1921,1215,1921,1921,1219,1219,1219,1219,1219,1219,1219,1921,1921,1215,1921,1921,1921,1921,1921,1921,1337,1337,1337,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1215,1921,1921,1219,1219,1219,1921,1921,1215,1921,
